Date,High,Low,Open,Close,Volume,Adj Close
2018-03-23,32720.029296875,32483.83984375,32650.890625,32596.5390625,11400.0,32596.5390625
2018-03-26,33115.41015625,32515.169921875,32536.439453125,33066.41015625,16400.0,33066.41015625
2018-03-27,33371.0390625,33077.12890625,33172.98046875,33174.390625,15100.0,33174.390625
2018-03-28,33104.109375,32917.66015625,33098.08984375,32968.6796875,12300.0,32968.6796875
2018-04-02,33289.33984375,32997.87890625,33030.87109375,33255.359375,7600.0,33255.359375
2018-04-03,33402.94140625,33153.828125,33197.421875,33370.62890625,11100.0,33370.62890625
2018-04-04,33505.53125,32972.55859375,33437.51953125,33019.0703125,9700.0,33019.0703125
2018-04-05,33637.4609375,33267.859375,33289.9609375,33596.80078125,11000.0,33596.80078125
2018-04-06,33697.51171875,33501.37109375,33608.58984375,33626.96875,10800.0,33626.96875
2018-04-09,33846.5,33578.91015625,33653.609375,33788.5390625,37400.0,33788.5390625
2018-04-10,33949.98046875,33813.30078125,33880.109375,33880.25,13600.0,33880.25
2018-04-11,33981.5390625,33750.73828125,33970.3515625,33940.44140625,9300.0,33940.44140625
2018-04-12,34177.44140625,33924.87890625,33987.55078125,34101.12890625,6600.0,34101.12890625
2018-04-13,34313.140625,34103.53125,34167.53125,34192.6484375,8300.0,34192.6484375
2018-04-16,34341.4609375,33899.33984375,33944.73046875,34305.4296875,7100.0,34305.4296875
2018-04-17,34434.140625,34229.828125,34381.80078125,34395.05859375,10400.0,34395.05859375
2018-04-18,34591.80859375,34270.0390625,34443.421875,34331.6796875,8200.0,34331.6796875
2018-04-19,34478.8203125,34358.91015625,34403.671875,34427.2890625,7600.0,34427.2890625
2018-04-20,34487.328125,34311.2890625,34434.140625,34415.578125,10200.0,34415.578125
2018-04-23,34663.94921875,34259.26953125,34493.69140625,34450.76953125,9500.0,34450.76953125
2018-04-24,34706.7109375,34465.48828125,34491.37890625,34616.640625,8400.0,34616.640625
2018-04-25,34631.26953125,34400.55859375,34593.171875,34501.26953125,7800.0,34501.26953125
2018-04-26,34747.96875,34505.62109375,34532.94921875,34713.6015625,10000.0,34713.6015625
2018-04-27,35065.37109375,34744.73046875,34747.0390625,34969.69921875,16200.0,34969.69921875
2018-04-30,35213.30078125,35004.0,35021.19921875,35160.359375,6900.0,35160.359375
2018-05-02,35357.1484375,35072.421875,35328.91015625,35176.421875,8700.0,35176.421875
2018-05-03,35257.30859375,35020.078125,35257.30859375,35103.140625,7700.0,35103.140625
2018-05-04,35206.55078125,34847.609375,35144.9609375,34915.37890625,7800.0,34915.37890625
2018-05-07,35259.80859375,34977.73828125,34983.58984375,35208.140625,12600.0,35208.140625
2018-05-08,35388.87109375,35136.01171875,35349.8515625,35216.3203125,14200.0,35216.3203125
2018-05-09,35404.828125,35134.19921875,35198.078125,35319.3515625,9400.0,35319.3515625
2018-05-10,35500.76171875,35203.8515625,35353.9609375,35246.26953125,8400.0,35246.26953125
2018-05-11,35596.1484375,35262.05859375,35287.98828125,35535.7890625,8900.0,35535.7890625
2018-05-14,35642.71875,35456.55859375,35555.828125,35556.7109375,9000.0,35556.7109375
2018-05-15,35993.53125,35497.921875,35537.8515625,35543.94140625,12000.0,35543.94140625
2018-05-16,35543.890625,35241.62890625,35452.3515625,35387.87890625,10900.0,35387.87890625
2018-05-17,35510.01171875,35087.8203125,35483.62109375,35149.12109375,11000.0,35149.12109375
2018-05-18,35163.109375,34821.62109375,35143.58984375,34848.30078125,9500.0,34848.30078125
2018-05-21,34973.94921875,34593.8203125,34873.16015625,34616.12890625,6500.0,34616.12890625
2018-05-22,34754.6015625,34550.21875,34601.48828125,34651.23828125,12000.0,34651.23828125
2018-05-23,34668.46875,34302.890625,34656.62890625,34344.91015625,11300.0,34344.91015625
2018-05-24,34741.4609375,34367.828125,34404.140625,34663.109375,15800.0,34663.109375
2018-05-25,35017.9296875,34700.51953125,34753.46875,34924.87109375,10300.0,34924.87109375
2018-05-28,35240.9609375,35006.5,35074.3203125,35165.48046875,11200.0,35165.48046875
2018-05-29,35234.140625,34922.1796875,35213.140625,34949.23828125,8400.0,34949.23828125
2018-05-30,35017.44921875,34735.109375,34876.12890625,34906.109375,10900.0,34906.109375
2018-05-31,35416.03125,34926.078125,35083.80859375,35322.37890625,22900.0,35322.37890625
2018-06-01,35438.21875,35177.3515625,35373.98046875,35227.26171875,11900.0,35227.26171875
2018-06-04,35555.58984375,34982.25,35503.23828125,35011.890625,29400.0,35011.890625
2018-06-05,35073.12109375,34784.6796875,35029.44921875,34903.2109375,8300.0,34903.2109375
2018-06-06,35230.5390625,34896.37109375,34932.48828125,35178.87890625,10100.0,35178.87890625
2018-06-07,35628.48828125,35278.37890625,35278.37890625,35463.078125,8800.0,35463.078125
2018-06-08,35484.94140625,35260.0,35406.46875,35443.671875,9900.0,35443.671875
2018-06-11,35704.83984375,35444.48828125,35472.58984375,35483.46875,11100.0,35483.46875
2018-06-12,35743.078125,35479.0703125,35525.30078125,35692.51953125,11100.0,35692.51953125
2018-06-13,35877.41015625,35715.9609375,35835.44140625,35739.16015625,11900.0,35739.16015625
2018-06-14,35749.87890625,35488.55078125,35743.1015625,35599.8203125,9800.0,35599.8203125
2018-06-15,35675.19921875,35419.6796875,35656.26171875,35622.140625,9000.0,35622.140625
2018-06-18,35721.55078125,35518.73046875,35698.4296875,35548.26171875,8100.0,35548.26171875
2018-06-19,35552.46875,35249.05859375,35552.46875,35286.73828125,9000.0,35286.73828125
2018-06-20,35571.37109375,35329.51171875,35329.609375,35547.328125,10200.0,35547.328125
2018-06-21,35678.69140625,35396.96875,35644.05078125,35432.390625,62300.0,35432.390625
2018-06-22,35741.26171875,35344.48828125,35428.421875,35689.6015625,14700.0,35689.6015625
2018-06-25,35806.96875,35430.109375,35783.75,35470.3515625,11800.0,35470.3515625
2018-06-26,35616.640625,35338.08984375,35355.71875,35490.0390625,11500.0,35490.0390625
2018-06-27,35618.8515625,35154.2109375,35543.890625,35217.109375,11300.0,35217.109375
2018-06-28,35282.3984375,34937.1484375,35207.19140625,35037.640625,13000.0,35037.640625
2018-06-29,35459.05078125,35099.6484375,35128.16015625,35423.48046875,37800.0,35423.48046875
2018-07-02,35578.23828125,35106.5703125,35545.21875,35264.41015625,14800.0,35264.41015625
2018-07-03,35445.2109375,35195.62890625,35344.2109375,35378.6015625,7700.0,35378.6015625
2018-07-04,35667.30859375,35309.671875,35385.51953125,35645.3984375,11900.0,35645.3984375
2018-07-05,35748.26171875,35517.7890625,35703.171875,35574.55078125,19300.0,35574.55078125
2018-07-06,35799.7109375,35532.2109375,35543.66015625,35657.859375,14600.0,35657.859375
2018-07-09,35977.37109375,35779.71875,35835.1015625,35934.71875,8400.0,35934.71875
2018-07-10,36274.328125,36019.62890625,36068.26953125,36239.62109375,8800.0,36239.62109375
2018-07-11,36362.30078125,36169.69921875,36299.26171875,36265.9296875,9400.0,36265.9296875
2018-07-12,36699.53125,36422.078125,36424.23046875,36548.41015625,12300.0,36548.41015625
2018-07-13,36740.0703125,36501.609375,36635.140625,36541.62890625,11900.0,36541.62890625
2018-07-16,36658.7109375,36298.94140625,36658.7109375,36323.76953125,9600.0,36323.76953125
2018-07-17,36549.55078125,36261.78125,36390.98828125,36519.9609375,9200.0,36519.9609375
2018-07-18,36747.87109375,36320.921875,36722.41015625,36373.44140625,18400.0,36373.44140625
2018-07-19,36515.578125,36279.328125,36509.078125,36351.23046875,9400.0,36351.23046875
2018-07-20,36567.33984375,36335.609375,36377.03125,36496.37109375,16300.0,36496.37109375
2018-07-23,36749.69140625,36491.828125,36501.05078125,36718.6015625,8100.0,36718.6015625
2018-07-24,36902.05859375,36709.71875,36859.390625,36825.1015625,11600.0,36825.1015625
2018-07-25,36947.1796875,36803.1484375,36928.05859375,36858.23046875,11000.0,36858.23046875
2018-07-26,37061.62109375,36852.53125,36928.37890625,36984.640625,17800.0,36984.640625
2018-07-27,37368.62109375,37134.87890625,37253.859375,37336.8515625,14700.0,37336.8515625
2018-07-30,37533.5,37292.44921875,37491.390625,37494.3984375,14100.0,37494.3984375
2018-07-31,37644.58984375,37298.75,37534.94921875,37606.578125,14000.0,37606.578125
2018-08-01,37711.87109375,37432.91015625,37643.87109375,37521.62109375,16100.0,37521.62109375
2018-08-02,37529.69140625,37128.98828125,37529.69140625,37165.16015625,11700.0,37165.16015625
2018-08-03,37582.26953125,37319.609375,37327.16015625,37556.16015625,17800.0,37556.16015625
2018-08-06,37805.25,37643.2890625,37714.69921875,37691.890625,12400.0,37691.890625
2018-08-07,37876.87109375,37586.87890625,37849.2109375,37665.80078125,15900.0,37665.80078125
2018-08-08,37931.421875,37641.3984375,37756.23828125,37887.55859375,9400.0,37887.55859375
2018-08-09,38076.23046875,37939.28125,37994.51171875,38024.37109375,15300.0,38024.37109375
2018-08-10,38051.44921875,37815.75,38050.0703125,37869.23046875,15600.0,37869.23046875
2018-08-13,37799.5390625,37559.26171875,37693.19140625,37644.8984375,11400.0,37644.8984375
2018-08-14,37932.3984375,37689.7109375,37749.58984375,37852.0,11300.0,37852.0
2018-08-16,37891.921875,37634.12890625,37796.01171875,37663.55859375,13000.0,37663.55859375
2018-08-17,38022.3203125,37840.16015625,37898.6015625,37947.87890625,10000.0,37947.87890625
2018-08-20,38340.69140625,38050.69140625,38075.0703125,38278.75,11800.0,38278.75
2018-08-21,38402.9609375,38213.87109375,38360.3203125,38285.75,8900.0,38285.75
2018-08-23,38487.62890625,38227.359375,38416.6484375,38336.76171875,11100.0,38336.76171875
2018-08-24,38429.5,38172.76953125,38366.7890625,38251.80078125,10700.0,38251.80078125
2018-08-27,38736.87890625,38416.73046875,38472.03125,38694.109375,10800.0,38694.109375
2018-08-28,38938.91015625,38760.578125,38814.76171875,38896.62890625,9900.0,38896.62890625
2018-08-29,38989.6484375,38679.5703125,38989.6484375,38722.9296875,11400.0,38722.9296875
2018-08-30,38819.05859375,38581.828125,38796.98046875,38690.1015625,10800.0,38690.1015625
2018-08-31,38838.44921875,38562.2109375,38704.83984375,38645.0703125,18000.0,38645.0703125
2018-09-03,38934.3515625,38270.01171875,38915.91015625,38312.51953125,12300.0,38312.51953125
2018-09-04,38518.55859375,38098.6015625,38460.9609375,38157.921875,12500.0,38157.921875
2018-09-05,38250.609375,37774.421875,38192.94921875,38018.30859375,14800.0,38018.30859375
2018-09-06,38320.9609375,37912.5,38161.8515625,38242.80859375,9300.0,38242.80859375
2018-09-07,38421.55859375,38067.21875,38314.55078125,38389.8203125,18700.0,38389.8203125
2018-09-10,38354.51953125,37882.828125,38348.390625,37922.171875,20500.0,37922.171875
2018-09-11,38043.26953125,37361.19921875,38017.48828125,37413.12890625,11900.0,37413.12890625
2018-09-12,37752.578125,37342.0,37546.421875,37717.9609375,13600.0,37717.9609375
2018-09-14,38125.62109375,37859.51953125,37939.2890625,38090.640625,12200.0,38090.640625
2018-09-17,38027.80859375,37548.9296875,38027.80859375,37585.51171875,8800.0,37585.51171875
2018-09-18,37745.44140625,37242.8515625,37660.19140625,37290.671875,10900.0,37290.671875
2018-09-19,37530.62890625,37062.69140625,37432.9296875,37121.21875,13000.0,37121.21875
2018-09-21,37489.23828125,35993.640625,37278.890625,36841.6015625,41100.0,36841.6015625
2018-09-24,36945.5,36216.94921875,36924.71875,36305.01953125,23300.0,36305.01953125
2018-09-25,36705.7890625,36064.1015625,36350.25,36652.05859375,20500.0,36652.05859375
2018-09-26,36938.73828125,36357.9296875,36936.640625,36542.26953125,21800.0,36542.26953125
2018-09-27,36711.62109375,36238.23046875,36691.9296875,36324.171875,17800.0,36324.171875
2018-09-28,36551.859375,35985.62890625,36452.73828125,36227.140625,22800.0,36227.140625
2018-10-01,36616.640625,35960.6484375,36274.25,36526.140625,21300.0,36526.140625
2018-10-03,36602.8515625,35911.8203125,36602.8515625,35975.62890625,25100.0,35975.62890625
2018-10-04,35820.53125,35022.12109375,35820.53125,35169.16015625,21300.0,35169.16015625
2018-10-05,35118.5390625,34202.21875,35097.98828125,34376.98828125,22100.0,34376.98828125
2018-10-08,34636.4296875,33974.66015625,34412.359375,34474.37890625,20400.0,34474.37890625
2018-10-09,34711.6796875,34233.5,34651.8203125,34299.46875,30300.0,34299.46875
2018-10-10,34858.3515625,34346.5,34493.2109375,34760.890625,24400.0,34760.890625
2018-10-11,34325.1796875,33723.53125,34063.8203125,34001.1484375,30700.0,34001.1484375
2018-10-12,34808.421875,34279.78125,34291.921875,34733.578125,31300.0,34733.578125
2018-10-15,35008.6484375,34559.98046875,34971.828125,34865.1015625,10600.0,34865.1015625
2018-10-16,35215.7890625,34913.05859375,35004.328125,35162.48046875,12900.0,35162.48046875
2018-10-17,35605.4296875,34727.16015625,35543.37890625,34779.578125,17700.0,34779.578125
2018-10-19,34563.2890625,34140.3203125,34563.2890625,34315.62890625,16000.0,34315.62890625
2018-10-22,34748.69140625,34082.76171875,34689.390625,34134.37890625,17100.0,34134.37890625
2018-10-23,34073.921875,33742.75,33935.87890625,33847.23046875,12700.0,33847.23046875
2018-10-24,34300.96875,33726.0703125,34203.69921875,34033.9609375,18900.0,34033.9609375
2018-10-25,33838.76171875,33553.1796875,33778.6015625,33690.08984375,17400.0,33690.08984375
2018-10-26,33776.80078125,33291.578125,33776.80078125,33349.30859375,21300.0,33349.30859375
2018-10-29,34154.6015625,33341.80078125,33549.87890625,34067.3984375,28000.0,34067.3984375
2018-10-30,34176.359375,33799.7890625,34068.921875,33891.12890625,15800.0,33891.12890625
2018-10-31,34463.37890625,33587.23828125,33963.08984375,34442.05078125,25900.0,34442.05078125
2018-11-01,34679.9296875,34303.37890625,34650.62890625,34431.96875,22400.0,34431.96875
2018-11-02,35190.19921875,34649.80078125,34743.94921875,35011.6484375,38700.0,35011.6484375
2018-11-05,35123.41015625,34811.6015625,35118.62109375,34950.921875,22200.0,34950.921875
2018-11-06,35196.03125,34889.71875,35076.23828125,34991.91015625,16200.0,34991.91015625
2018-11-07,35302.25,35183.171875,35301.87890625,35237.6796875,2500.0,35237.6796875
2018-11-09,35287.2890625,35011.23046875,35258.12890625,35158.55078125,17100.0,35158.55078125
2018-11-12,35333.21875,34756.80078125,35287.48828125,34812.98828125,15700.0,34812.98828125
2018-11-13,35187.75,34672.19921875,34846.19140625,35144.48828125,12000.0,35144.48828125
2018-11-14,35351.87890625,34986.859375,35330.140625,35141.98828125,23300.0,35141.98828125
2018-11-15,35402.0,35118.421875,35145.75,35260.5390625,20000.0,35260.5390625
2018-11-16,35545.8515625,35324.37109375,35398.69921875,35457.16015625,21100.0,35457.16015625
2018-11-19,35818.828125,35511.1015625,35647.62109375,35774.87890625,15600.0,35774.87890625
2018-11-20,35731.671875,35416.1796875,35730.76953125,35474.51171875,15700.0,35474.51171875
2018-11-21,35494.25,35112.48828125,35492.62109375,35199.80078125,13900.0,35199.80078125
2018-11-22,35364.5,34937.98046875,35282.328125,34981.01953125,13800.0,34981.01953125
2018-11-26,35397.23828125,34896.0703125,35118.08984375,35354.078125,19200.0,35354.078125
2018-11-27,35555.16015625,35262.96875,35394.76953125,35513.140625,19100.0,35513.140625
2018-11-28,35822.16015625,35605.33984375,35635.51953125,35716.94921875,27500.0,35716.94921875
2018-11-29,36253.8515625,35946.23828125,35997.2890625,36170.41015625,40500.0,36170.41015625
2018-11-30,36389.21875,36082.96875,36304.4296875,36194.30078125,23300.0,36194.30078125
2018-12-03,36446.16015625,36099.6796875,36396.69140625,36241.0,30100.0,36241.0
2018-12-04,36295.83984375,36036.390625,36290.48046875,36134.30859375,18500.0,36134.30859375
2018-12-05,36048.6484375,35777.80859375,36035.6484375,35884.41015625,20800.0,35884.41015625
2018-12-06,35707.23046875,35266.76171875,35694.25,35312.12890625,22600.0,35312.12890625
2018-12-07,35730.05078125,35378.26953125,35494.859375,35673.25,19000.0,35673.25
2018-12-10,35246.96875,34915.76953125,35204.66015625,34959.71875,18500.0,34959.71875
2018-12-11,35207.328125,34426.2890625,34584.12890625,35150.01171875,22300.0,35150.01171875
2018-12-12,35826.578125,35167.46875,35277.83984375,35779.0703125,21600.0,35779.0703125
2018-12-13,36095.55859375,35794.51171875,36024.87890625,35929.640625,22600.0,35929.640625
2018-12-14,36019.01953125,35813.8515625,35960.19140625,35962.9296875,19000.0,35962.9296875
2018-12-17,36312.30859375,36123.62109375,36129.12890625,36270.0703125,17130800.0,36270.0703125
2018-12-18,36375.37890625,36046.51953125,36226.37890625,36347.078125,20793100.0,36347.078125
2018-12-19,36554.98828125,36381.87109375,36441.4609375,36484.328125,16700.0,36484.328125
2018-12-20,36475.51953125,36202.8984375,36321.1796875,36431.671875,19766300.0,36431.671875
2018-12-21,36483.48828125,35694.73828125,36449.26953125,35742.0703125,18528300.0,35742.0703125
2018-12-24,35910.671875,35423.23828125,35859.66015625,35470.1484375,13245200.0,35470.1484375
2018-12-26,35711.26171875,35010.8203125,35443.16015625,35649.94140625,16200.0,35649.94140625
2018-12-27,36041.23828125,35781.94921875,36002.109375,35807.28125,13054200.0,35807.28125
2018-12-28,36194.78125,35911.98828125,35911.98828125,36076.71875,10426300.0,36076.71875
2018-12-31,36285.4609375,36033.94921875,36239.19140625,36068.328125,8645400.0,36068.328125
2019-01-02,36236.69921875,35734.01171875,36198.12890625,35891.51953125,14705400.0,35891.51953125
2019-01-03,35999.66015625,35475.5703125,35934.5,35513.7109375,17400.0,35513.7109375
2019-01-04,35744.19921875,35382.078125,35590.7890625,35695.1015625,15855600.0,35695.1015625
2019-01-07,36076.94921875,35809.23046875,35971.1796875,35850.16015625,14831200.0,35850.16015625
2019-01-08,36037.3515625,35753.94921875,35964.62109375,35980.9296875,16218000.0,35980.9296875
2019-01-09,36250.5390625,35863.2890625,36181.37109375,36212.91015625,20300.0,36212.91015625
2019-01-10,36269.30859375,36070.76171875,36258.0,36106.5,17331500.0,36106.5
2019-01-11,36214.26171875,35840.6015625,36191.87109375,36009.83984375,18100.0,36009.83984375
2019-01-14,36124.94140625,35691.75,36113.26953125,35853.55859375,24100.0,35853.55859375
2019-01-15,36349.30859375,35950.078125,35950.078125,36318.328125,24000.0,36318.328125
2019-01-16,36462.03125,36278.609375,36370.73828125,36321.2890625,16400.0,36321.2890625
2019-01-17,36468.421875,36170.80078125,36413.6015625,36374.078125,20500.0,36374.078125
2019-01-18,36469.98046875,36218.328125,36417.578125,36386.609375,20800.0,36386.609375
2019-01-21,36701.03125,36351.76953125,36467.12109375,36578.9609375,18700.0,36578.9609375
2019-01-22,36650.46875,36282.9296875,36649.921875,36444.640625,17300.0,36444.640625
2019-01-23,36521.46875,36037.8984375,36494.12109375,36108.46875,14300.0,36108.46875
2019-01-24,36258.28125,35996.6796875,36146.55078125,36195.1015625,23100.0,36195.1015625
2019-01-25,36474.48046875,35953.1484375,36245.76953125,36025.5390625,23000.0,36025.5390625
2019-01-28,36124.26171875,35565.1484375,36099.62109375,35656.69921875,15000.0,35656.69921875
2019-01-29,35734.140625,35375.51171875,35716.71875,35592.5,16670300.0,35592.5
2019-01-30,35850.41015625,35490.96875,35819.671875,35591.25,18974200.0,35591.25
2019-01-31,36278.12890625,35740.0703125,35805.51171875,36256.69140625,18611400.0,36256.69140625
2019-02-01,36778.140625,36221.3203125,36311.73828125,36469.4296875,31815100.0,36469.4296875
2019-02-04,36622.76953125,36225.48046875,36456.21875,36582.73828125,15600.0,36582.73828125
2019-02-05,36727.828125,36495.828125,36573.0390625,36616.80859375,14104800.0,36616.80859375
2019-02-06,37005.25,36680.87890625,36714.5390625,36975.23046875,13931600.0,36975.23046875
2019-02-07,37172.1796875,36898.80078125,37026.55859375,36971.08984375,14600.0,36971.08984375
2019-02-08,36885.578125,36480.62109375,36873.58984375,36546.48046875,21600.0,36546.48046875
2019-02-11,36588.41015625,36300.48046875,36585.5,36395.03125,19200.0,36395.03125
2019-02-12,36465.3984375,36113.91015625,36405.71875,36153.62109375,12200.0,36153.62109375
2019-02-14,36109.1015625,35799.421875,36065.078125,35876.21875,32500.0,35876.21875
2019-02-15,36022.5703125,35510.96875,35985.6796875,35808.94921875,23000.0,35808.94921875
2019-02-18,35912.44140625,35470.76171875,35831.1796875,35498.44140625,15900.0,35498.44140625
2019-02-19,35776.0390625,35287.16015625,35543.23828125,35352.609375,10100.0,35352.609375
2019-02-20,35797.109375,35469.48828125,35564.9296875,35756.26171875,12500.0,35756.26171875
2019-02-21,35983.0703125,35707.2890625,35837.0,35898.3515625,11400.0,35898.3515625
2019-02-22,35941.69140625,35795.7890625,35906.01171875,35871.48046875,18400.0,35871.48046875
2019-02-25,36242.1796875,35901.05859375,35983.80078125,36213.37890625,11800.0,36213.37890625
2019-02-26,36172.51953125,35714.16015625,35975.75,35973.7109375,17900.0,35973.7109375
2019-02-27,36371.109375,35735.328125,36138.828125,35905.4296875,19300.0,35905.4296875
2019-02-28,36085.8515625,35829.1484375,36025.71875,35867.44140625,11900.0,35867.44140625
2019-03-01,36140.671875,35952.41015625,36018.48828125,36063.80859375,16700.0,36063.80859375
2019-03-05,36457.44140625,35926.94140625,36141.0703125,36442.5390625,21200.0,36442.5390625
2019-03-06,36666.46875,36456.8203125,36544.859375,36636.1015625,15900.0,36636.1015625
2019-03-07,36830.25,36590.87890625,36744.01953125,36725.421875,16800.0,36725.421875
2019-03-08,36753.58984375,36592.9296875,36753.58984375,36671.4296875,14600.0,36671.4296875
2019-03-11,37106.19140625,36726.390625,36741.5703125,37054.1015625,14400.0,37054.1015625
2019-03-12,37586.62890625,37230.8515625,37249.6484375,37535.66015625,19500.0,37535.66015625
2019-03-13,37797.2890625,37478.87109375,37608.2890625,37752.171875,21000.0,37752.171875
2019-03-14,37907.78125,37693.69140625,37840.640625,37754.890625,15600.0,37754.890625
2019-03-15,38254.76953125,37760.23046875,37760.23046875,38024.3203125,16300.0,38024.3203125
2019-03-18,38369.58984375,37952.1015625,38132.9609375,38095.0703125,15900.0,38095.0703125
2019-03-19,38396.05859375,38078.23046875,38218.58984375,38363.46875,15100.0,38363.46875
2019-03-20,38489.80859375,38316.2109375,38433.859375,38386.75,15600.0,38386.75
2019-03-22,38564.7109375,38089.359375,38452.46875,38164.609375,18200.0,38164.609375
2019-03-25,38016.76171875,37667.3984375,38016.76171875,37808.91015625,17000.0,37808.91015625
2019-03-26,38297.69921875,37800.078125,37886.2890625,38233.41015625,14600.0,38233.41015625
2019-03-27,38475.9296875,38001.33984375,38372.03125,38132.87890625,18800.0,38132.87890625
2019-03-28,38593.6484375,38148.44140625,38208.30078125,38545.71875,16000.0,38545.71875
2019-04-01,39115.5703125,38808.73828125,38858.87890625,38871.87109375,19800.0,38871.87109375
2019-04-02,39121.69140625,38846.9609375,38988.5703125,39056.6484375,19700.0,39056.6484375
2019-04-03,39270.140625,38826.55859375,39167.05078125,38877.12109375,17000.0,38877.12109375
2019-04-04,38939.3515625,38581.0390625,38935.75,38684.71875,13000.0,38684.71875
2019-04-05,38958.6015625,38701.0390625,38839.51953125,38862.23046875,15900.0,38862.23046875
2019-04-08,39041.25,38520.9609375,38993.6015625,38700.53125,10500.0,38700.53125
2019-04-09,38978.98828125,38598.71875,38730.9296875,38939.21875,15100.0,38939.21875
2019-04-10,38950.44921875,38542.28125,38898.6015625,38585.3515625,16200.0,38585.3515625
2019-04-11,38649.98046875,38460.25,38621.578125,38607.01171875,14500.0,38607.01171875
2019-04-12,38818.87109375,38554.7890625,38692.05859375,38767.109375,17000.0,38767.109375
2019-04-15,38976.578125,38780.078125,38805.5390625,38905.83984375,20900.0,38905.83984375
2019-04-16,39364.33984375,39038.80859375,39040.30078125,39275.640625,14400.0,39275.640625
2019-04-18,39487.44921875,39083.16015625,39420.0390625,39140.28125,14600.0,39140.28125
2019-04-22,39158.21875,38585.6484375,39158.21875,38645.1796875,14900.0,38645.1796875
2019-04-23,38832.609375,38518.26171875,38771.26953125,38564.87890625,11600.0,38564.87890625
2019-04-24,39095.3515625,38571.0,38672.62890625,39054.6796875,15200.0,39054.6796875
2019-04-25,39262.21875,38663.98046875,39101.78125,38730.859375,14400.0,38730.859375
2019-04-26,39103.16015625,38765.328125,38865.828125,39067.328125,17300.0,39067.328125
2019-04-30,39105.87890625,38753.4609375,39056.921875,39031.55078125,30900.0,39031.55078125
2019-05-02,39189.94921875,38882.98828125,39036.51171875,38981.4296875,26200.0,38981.4296875
2019-05-03,39172.76171875,38920.171875,39009.55078125,38963.26171875,14800.0,38963.26171875
2019-05-06,38719.328125,38509.7890625,38719.328125,38600.33984375,13400.0,38600.33984375
2019-05-07,38835.5390625,38236.1796875,38815.4609375,38276.62890625,15600.0,38276.62890625
2019-05-08,38248.5703125,37743.0703125,38244.1796875,37789.12890625,13100.0,37789.12890625
2019-05-09,37780.4609375,37405.3984375,37747.91015625,37558.91015625,15300.0,37558.91015625
2019-05-10,37721.98046875,37370.390625,37632.359375,37462.98828125,19700.0,37462.98828125
2019-05-13,37583.5703125,36999.83984375,37491.30078125,37090.8203125,17800.0,37090.8203125
2019-05-14,37572.69921875,36956.1015625,37146.578125,37318.53125,17700.0,37318.53125
2019-05-15,37559.671875,37047.87109375,37539.05078125,37114.87890625,19400.0,37114.87890625
2019-05-16,37518.94140625,37052.30078125,37179.12890625,37393.48046875,15700.0,37393.48046875
2019-05-17,38001.12890625,37415.359375,37494.421875,37930.76953125,18800.0,37930.76953125
2019-05-20,39412.55859375,38570.0390625,38701.1796875,39352.671875,26400.0,39352.671875
2019-05-21,39571.73046875,38884.8515625,39449.44921875,38969.80078125,22700.0,38969.80078125
2019-05-22,39249.078125,38903.87109375,39086.2109375,39110.2109375,15600.0,39110.2109375
2019-05-23,40124.9609375,38651.609375,39591.76953125,38811.390625,28100.0,38811.390625
2019-05-24,39476.96875,38824.26171875,39076.28125,39434.71875,17100.0,39434.71875
2019-05-27,39821.94140625,39353.16015625,39536.23046875,39683.2890625,16000.0,39683.2890625
2019-05-28,39828.6484375,39498.6484375,39765.640625,39749.73046875,15300.0,39749.73046875
2019-05-29,39767.9296875,39420.5,39714.26953125,39502.05078125,12800.0,39502.05078125
2019-05-30,39911.921875,39500.55859375,39580.28125,39831.96875,17500.0,39831.96875
2019-05-31,40122.33984375,39374.23828125,39998.91015625,39714.19921875,17100.0,39714.19921875
2019-06-03,40308.8984375,39711.01953125,39806.859375,40267.62109375,34600.0,40267.62109375
2019-06-04,40312.0703125,40031.05078125,40196.0,40083.5390625,11900.0,40083.5390625
2019-06-06,40159.26171875,39481.1484375,40136.4296875,39529.71875,18700.0,39529.71875
2019-06-07,39703.1015625,39279.46875,39581.76953125,39615.8984375,14800.0,39615.8984375
2019-06-10,39979.48046875,39619.96875,39787.328125,39784.51953125,16200.0,39784.51953125
2019-06-11,40066.30859375,39760.01953125,39900.44921875,39950.4609375,14200.0,39950.4609375
2019-06-12,39982.1015625,39623.53125,39974.1796875,39756.80859375,11700.0,39756.80859375
2019-06-13,39800.80859375,39461.26953125,39679.3515625,39741.359375,21800.0,39741.359375
2019-06-14,39799.8984375,39363.44921875,39797.0,39452.0703125,20600.0,39452.0703125
2019-06-17,39540.421875,38911.48828125,39514.359375,38960.7890625,12700.0,38960.7890625
2019-06-18,39167.828125,38870.9609375,39056.98046875,39046.33984375,17800.0,39046.33984375
2019-06-19,39435.80078125,38881.05078125,39176.55859375,39112.73828125,18500.0,39112.73828125
2019-06-20,39638.640625,38933.78125,39042.9609375,39601.62890625,20100.0,39601.62890625
2019-06-21,39617.94921875,39121.30078125,39608.25,39194.48828125,15600.0,39194.48828125
2019-06-24,39300.01953125,39021.69921875,39160.23046875,39122.9609375,11600.0,39122.9609375
2019-06-25,39490.640625,38946.0390625,39131.94140625,39434.94140625,11300.0,39434.94140625
2019-06-26,39674.21875,39319.640625,39379.12890625,39592.078125,15000.0,39592.078125
